id,pid,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,land_slope,condition_1,bldg_type,overall_qual,overall_cond,year_built,year_remod/add,roof_style,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,porches,baths,lot,overall,sq_ft,logsaleprice,ms_subclass_1-1/2_story_pud_-_all_ages,ms_subclass_1-1/2_story_unfinished_all_ages,ms_subclass_1-story_1945_older,ms_subclass_1-story_1946_newer_all_styles,ms_subclass_1-story_finished_attic_all_ages,ms_subclass_1-story_pud_(planned_unit_development)_-_1946_newer,ms_subclass_2_family_conversion_-_all_styles_and_ages,ms_subclass_2-1/2_story_all_ages,ms_subclass_2-story_1945_older,ms_subclass_2-story_1946_newer,ms_subclass_2-story_pud_-_1946_newer,ms_subclass_duplex_-_all_styles_and_ages,ms_subclass_pud_-_multilevel_-_incl_split_lev/foyer,ms_subclass_split_foyer,ms_subclass_split_or_multi-level,lot_config_culdsac,lot_config_fr2,lot_config_fr3,lot_config_inside,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_noridge,neighborhood_npkvill,neighborhood_nridght,neighborhood_nwames,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_swisu,neighborhood_timber,neighborhood_veenker,condition_2_feedr,condition_2_norm,condition_2_posa,condition_2_posn,condition_2_rrae,condition_2_rran,condition_2_rrnn,house_style_1.5unf,house_style_1story,house_style_2.5fin,house_style_2.5unf,house_style_2story,house_style_sfoyer,house_style_slvl,roof_matl_membran,roof_matl_tar&grv,roof_matl_wdshake,roof_matl_wdshngl,exterior_1st_asphshn,exterior_1st_brkcomm,exterior_1st_brkface,exterior_1st_cblock,exterior_1st_cemntbd,exterior_1st_hdboard,exterior_1st_imstucc,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_stone,exterior_1st_stucco,exterior_1st_vinylsd,exterior_1st_wd_sdng,exterior_1st_wdshing,exterior_2nd_asphshn,exterior_2nd_brk_cmn,exterior_2nd_brkface,exterior_2nd_cblock,exterior_2nd_cmentbd,exterior_2nd_hdboard,exterior_2nd_imstucc,exterior_2nd_metalsd,exterior_2nd_plywood,exterior_2nd_stone,exterior_2nd_stucco,exterior_2nd_vinylsd,exterior_2nd_wd_sdng,exterior_2nd_wd_shng,bsmtfin_type_1_blq,bsmtfin_type_1_glq,bsmtfin_type_1_lwq,bsmtfin_type_1_na,bsmtfin_type_1_rec,bsmtfin_type_1_unf,central_air_y,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_carport,garage_type_detchd,garage_type_na
2790,907251100,rl,90.0,11367,pave,na,reg,lvl,allpub,gtl,norm,1fam,2.0794415416798357,5,2002,2002,gable,brkface,5.3471075307174685,4,3,pconc,4,3,mn,6.83733281468559,unf,0.0,133.0,1065.0,gasa,5,sbrkr,6.994849985833072,898,0,7.595387278853973,1.0,0.0,2,1,3,1,4,7,typ,1,4,2002.0,fin,2.0,586.0,3,3,y,199,4.0943445622221,0,0,0,0,0,na,na,0,11,2006,wd ,255000,11940,2,1023030.0,40,0.0,12.449018824140566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1541,909428170,rl,56.0,26073,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.6094379124341005,5,1956,1956,gable,none,0.0,3,3,pconc,3,3,no,7.017506142941254,unf,0.0,782.0,1898.0,gasa,5,fusea,7.5485559791698735,0,0,7.5485559791698735,0.0,0.0,2,1,3,1,3,7,typ,2,3,1956.0,unf,2.0,484.0,3,3,y,0,3.9318256327243257,224,0,0,0,0,mnprv,na,0,4,2008,wd ,236500,0,2,1460088.0,25,0.0,12.373703486914124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1684,527455250,rl,65.0,7150,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.6094379124341005,6,1966,1966,hip,brkface,3.951243718581428,3,3,cblock,3,3,no,6.586171654854675,unf,0.0,263.0,988.0,gasa,3,sbrkr,6.895682697747867,0,0,6.895682697747867,1.0,0.0,1,0,3,1,3,5,typ,0,0,1974.0,unf,1.0,360.0,3,3,y,0,0.0,0,0,0,0,0,na,na,0,11,2007,wd ,129250,0,0,464750.0,30,0.0,11.769503792370674,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
301,909475140,rl,100.0,15602,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.9459101490553128,8,1959,1997,gable,none,0.0,3,3,cblock,3,3,no,7.1284959456800365,unf,0.0,254.0,1501.0,gasa,3,sbrkr,7.496097345175956,0,0,7.496097345175956,1.0,0.0,2,0,1,1,3,6,typ,2,3,1959.0,fin,2.0,484.0,3,3,y,0,3.9889840465642745,0,0,161,0,0,gdwo,na,0,3,2010,wd ,289000,0,0,1560200.0,56,0.0,12.57418196709457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1569,914476080,rl,76.0,10260,pave,na,reg,lvl,allpub,gtl,norm,duplex,1.6094379124341005,4,1976,1976,gable,none,0.0,3,3,cblock,0,0,na,0.0,na,0.0,0.0,0.0,gasa,3,sbrkr,6.841615476477593,936,0,7.534762657037537,0.0,0.0,2,2,4,2,3,8,typ,0,0,1976.0,unf,2.0,484.0,3,3,y,0,0.0,0,0,0,0,0,na,na,0,11,2008,wd ,100000,0,4,779760.0,20,0.0,11.512925464970227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2153,907275150,rl,0.0,12728,pave,na,reg,lvl,allpub,gtl,norm,1fam,2.0794415416798357,5,2001,2001,gable,brkface,5.545177444479562,4,3,pconc,4,3,mn,7.088408778675394,unf,0.0,333.0,1531.0,gasa,5,sbrkr,7.333676395657684,908,0,7.79934339821592,1.0,0.0,2,1,4,1,4,7,typ,1,3,2001.0,fin,2.0,560.0,3,3,y,184,4.795790545596741,0,0,0,0,0,na,na,0,1,2007,wd ,275000,22264,2,0.0,40,0.0,12.524526376648707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1467,907265100,rl,96.0,11690,pave,na,ir1,lvl,allpub,gtl,norm,1fam,2.0794415416798357,5,1999,2000,gable,brkface,5.2574953720277815,4,3,pconc,4,3,av,0.0,unf,0.0,850.0,850.0,gasa,5,sbrkr,6.786716950605081,878,0,7.475339236566738,0.0,0.0,2,1,3,1,4,7,typ,1,3,1999.0,unf,2.0,560.0,3,3,y,120,3.3672958299864737,0,0,0,0,0,na,na,0,6,2008,wd ,207000,3480,2,1122240.0,40,0.0,12.240474072247505,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2540,534226060,rl,71.0,9230,pave,na,reg,lvl,allpub,gtl,feedr,1fam,1.6094379124341005,8,1965,1998,hip,brkface,5.111987788356544,3,3,cblock,3,3,mn,6.493753839851687,unf,0.0,203.0,864.0,gasa,4,sbrkr,7.090076835776093,0,0,7.090076835776093,1.0,0.0,1,1,1,1,4,6,typ,0,0,1977.0,unf,2.0,884.0,3,3,y,0,4.1588830833596715,0,0,0,0,0,mnprv,na,0,10,2006,wd ,146000,0,1,655330.0,40,0.0,11.891361900690471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2368,527450460,rm,21.0,1890,pave,na,reg,lvl,allpub,gtl,norm,twnhs,1.791759469228055,7,1972,1972,gable,brkface,5.940171252720432,3,3,cblock,3,3,no,5.641907070938113,unf,0.0,212.0,494.0,gasa,5,sbrkr,6.202535517187923,536,0,6.937314081223682,0.0,0.0,1,1,3,1,3,6,typ,0,0,1973.0,unf,1.0,264.0,3,3,y,0,0.0,0,0,0,0,0,na,na,0,7,2006,wd ,116000,0,1,39690.0,42,0.0,11.6613454700885,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
874,907285020,rl,0.0,9375,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.9459101490553128,5,1997,1998,gable,brkface,6.35088571671474,3,3,pconc,4,3,no,6.6052979209482015,unf,0.0,318.0,1057.0,gasa,5,sbrkr,6.963189985870238,977,0,7.617759576608505,1.0,0.0,2,1,3,1,4,8,typ,0,0,1998.0,rfn,2.0,645.0,3,3,y,576,3.58351893845611,0,0,0,0,0,gdprv,na,0,2,2009,wd ,219500,20736,2,0.0,35,0.0,12.299107511497365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
463,528188020,rl,48.0,3480,pave,na,reg,lvl,allpub,gtl,norm,twnhse,1.9459101490553128,5,2003,2003,gable,stone,5.093750200806762,4,3,pconc,4,3,no,0.0,unf,0.0,1405.0,1405.0,gasa,5,sbrkr,7.247792581767846,0,0,7.247792581767846,0.0,0.0,2,0,2,1,4,6,typ,1,3,2003.0,rfn,2.0,478.0,3,3,y,148,3.58351893845611,0,0,0,0,0,na,na,0,11,2009,wd ,173000,5328,0,167040.0,35,0.0,12.061046873479915,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
784,905377010,rl,0.0,17140,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.3862943611198906,6,1956,1956,gable,none,0.0,3,3,cblock,3,3,no,6.965080345601407,unf,0.0,75.0,1134.0,gasa,5,fusea,7.113956109566034,0,0,7.113956109566034,0.0,0.0,1,0,3,1,3,6,typ,0,0,1956.0,rfn,1.0,284.0,3,3,y,0,0.0,0,0,0,0,0,na,na,0,4,2009,wd ,135000,0,0,0.0,24,0.0,11.813030057420569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2149,907260050,rl,70.0,8749,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.9459101490553128,5,2003,2003,gable,none,0.0,4,3,pconc,4,3,no,6.483107351457199,unf,0.0,325.0,979.0,gasa,5,sbrkr,6.899723107284872,940,0,7.566311014772463,1.0,0.0,2,1,3,1,4,7,typ,1,4,2003.0,rfn,2.0,610.0,3,3,y,0,4.787491742782046,0,0,0,0,0,na,na,0,6,2007,wd ,213000,0,2,612430.0,35,0.0,12.269047444691562,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2069,905226130,rl,91.0,11375,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.791759469228055,5,1954,1995,gable,none,0.0,3,3,cblock,3,3,no,6.601230118728878,unf,0.0,231.0,967.0,gasa,3,sbrkr,7.1693500166706015,0,0,7.1693500166706015,0.0,0.0,1,0,3,1,4,6,typ,1,3,1954.0,unf,2.0,494.0,3,3,y,81,0.0,280,0,0,0,0,na,na,0,10,2007,wd ,150000,0,0,1035125.0,30,0.0,11.918390573078392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1743,528228275,rl,53.0,3922,pave,na,reg,lvl,allpub,gtl,norm,twnhse,1.9459101490553128,5,2006,2007,gable,brkface,4.276666119016055,4,3,pconc,5,3,av,0.0,unf,0.0,1258.0,1258.0,gasa,5,sbrkr,7.2456550675945355,0,0,7.2456550675945355,0.0,2.0,0,2,2,1,4,7,typ,1,4,2006.0,fin,3.0,648.0,3,3,y,120,2.772588722239781,0,0,0,0,0,na,na,0,2,2007,new,194201,1920,0,207866.0,35,0.0,12.17664898415669,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
472,528228450,rl,43.0,3182,pave,na,reg,lvl,allpub,gtl,norm,twnhse,1.9459101490553128,5,2005,2006,gable,brkface,2.772588722239781,4,3,pconc,4,3,no,2.772588722239781,unf,0.0,1330.0,1346.0,gasa,5,sbrkr,7.315883504509785,0,0,7.315883504509785,0.0,0.0,2,0,1,1,4,7,typ,1,4,2005.0,fin,2.0,457.0,3,3,y,156,0.0,0,0,0,0,0,na,na,0,5,2009,wd ,181000,0,0,136826.0,35,0.0,12.106252310247962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1921,535154080,rl,75.0,9750,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.791759469228055,6,1958,1958,gable,brkface,5.493061443340548,3,3,cblock,3,3,no,6.410174881966167,unf,0.0,834.0,1442.0,gasa,4,sbrkr,7.273786317844895,0,0,7.273786317844895,0.0,0.0,1,1,4,1,3,7,typ,0,0,1958.0,rfn,1.0,301.0,3,3,y,0,0.0,275,0,0,0,0,na,shed,500,4,2007,cod,157900,0,1,731250.0,36,0.0,11.969717200243736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2778,907187010,rl,72.0,13426,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.9459101490553128,5,1999,2000,gable,none,0.0,4,3,pconc,4,3,mn,6.795705775173514,unf,0.0,57.0,951.0,gasa,5,sbrkr,6.85751406254539,828,0,7.483806687665834,1.0,0.0,2,1,3,1,4,7,typ,1,3,1999.0,fin,2.0,586.0,3,3,y,208,4.672828834461906,0,0,0,0,0,na,na,0,9,2006,wd ,217000,22256,2,966672.0,35,0.0,12.287652632522596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
526,528480040,fv,85.0,10574,pave,na,reg,lvl,allpub,gtl,norm,1fam,2.0794415416798357,5,2005,2006,gable,none,0.0,4,3,pconc,4,3,mn,0.0,unf,0.0,1082.0,1082.0,gasa,5,sbrkr,6.9865664594064265,871,0,7.577121930876678,0.0,0.0,2,1,3,1,4,9,typ,1,4,2005.0,rfn,3.0,1043.0,3,3,y,160,3.912023005428147,0,0,0,0,0,na,na,0,5,2009,wd ,252000,8000,2,898790.0,40,0.0,12.437184366493561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2795,907262080,rl,70.0,8726,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.9459101490553128,5,2002,2002,gable,none,0.0,4,3,pconc,4,3,no,0.0,unf,0.0,872.0,872.0,gasa,5,sbrkr,6.77078942390898,1037,0,7.554334823725747,0.0,0.0,2,1,4,1,4,8,typ,0,0,2002.0,rfn,2.0,529.0,3,3,y,0,4.68213122712422,0,0,0,0,0,na,na,0,9,2006,wd ,197000,0,2,610820.0,35,0.0,12.190959007720124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
478,528240030,rl,62.0,7984,pave,na,ir1,lvl,allpub,gtl,norm,1fam,1.9459101490553128,5,2004,2005,gable,brkface,5.298317366548036,4,3,pconc,4,3,no,0.0,unf,0.0,868.0,868.0,gasa,5,sbrkr,6.766191714660351,762,0,7.396335293800808,0.0,0.0,2,1,3,1,4,7,typ,1,4,2004.0,fin,2.0,436.0,3,3,y,120,3.871201010907892,0,0,0,0,0,na,na,0,9,2009,wd ,189500,5760,2,495008.0,35,0.0,12.15214430350462,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2841,909101050,rl,45.0,8248,pave,grvl,reg,lvl,allpub,gtl,norm,1fam,1.6094379124341005,7,1918,1950,gable,none,0.0,3,3,brktil,3,3,no,0.0,unf,0.0,686.0,686.0,gasw,4,sbrkr,6.530877627725885,564,0,7.1308988302963465,0.0,1.0,1,1,3,1,2,7,typ,0,0,1955.0,unf,1.0,280.0,3,3,p,207,0.0,96,0,0,0,0,na,na,0,7,2006,wd ,116000,0,1,371160.0,35,0.0,11.6613454700885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
119,534251320,rl,0.0,9790,pave,na,reg,lvl,allpub,gtl,feedr,1fam,1.791759469228055,5,1963,1963,hip,brkface,6.11146733950268,3,3,cblock,3,3,no,6.343880434126331,rec,81.0,678.0,1328.0,gasa,3,sbrkr,7.191429330036379,0,0,7.191429330036379,1.0,0.0,1,1,3,1,3,6,typ,2,4,1963.0,unf,2.0,528.0,3,3,y,0,3.258096538021482,0,0,0,0,0,na,na,0,6,2010,wd ,143000,0,1,0.0,30,0.0,11.870599909242046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1960,535451040,rl,60.0,7200,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.6094379124341005,7,1950,1950,gable,none,0.0,3,3,cblock,3,3,no,6.280395838960196,rec,96.0,246.0,876.0,gasa,3,sbrkr,6.895682697747867,0,0,6.895682697747867,0.0,0.0,1,0,3,1,3,6,typ,0,0,1950.0,unf,1.0,276.0,3,3,y,0,4.382026634673881,0,0,0,0,0,na,na,0,5,2007,wd ,119000,0,0,432000.0,35,0.0,11.686878772093667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1277,535455090,rl,60.0,7200,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.791759469228055,5,1954,1954,gable,none,0.0,3,3,cblock,3,3,no,6.511745329644728,unf,0.0,181.0,854.0,gasa,2,fusea,6.74993119378857,424,0,7.153051634937482,0.0,0.0,1,0,4,1,3,6,typ,0,0,1954.0,unf,1.0,240.0,3,3,y,0,0.0,0,0,0,0,0,mnww,na,0,4,2008,wd ,127500,0,0,432000.0,30,0.0,11.755871643580615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2466,528480110,fv,65.0,8125,pave,na,reg,lvl,allpub,gtl,norm,1fam,1.791759469228055,5,2005,2005,gable,none,0.0,4,3,pconc,4,3,no,0.0,unf,0.0,858.0,858.0,gasa,5,sbrkr,6.754604099487962,858,0,7.447751280047907,0.0,0.0,2,1,3,1,4,7,typ,0,0,2005.0,rfn,2.0,615.0,3,3,y,0,3.970291913552122,0,0,0,0,0,na,na,0,2,2006,wd ,200825,0,2,528125.0,30,0.0,12.210189161042011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
