id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
1365,903456130,50,rm,62.0,7006,pave,,reg,lvl,allpub,inside,gtl,idotrr,norm,norm,1fam,1.5fin,6,6,1925,1950,gable,compshg,stucco,stucco,none,0.0,ta,ta,pconc,ta,ta,no,rec,121.0,unf,0.0,647.0,768.0,gasa,ta,y,sbrkr,788,448,0,1236,1.0,0.0,2,0,3,1,ta,6,typ,1,gd,detchd,1985.0,unf,1.0,384.0,ta,ta,y,0,0,0,0,0,0,,mnprv,,0,8,2008,wd ,127000
1098,528294060,60,rl,77.0,8390,pave,,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,2story,7,5,1999,1999,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,831.0,831.0,gasa,ex,y,sbrkr,873,778,0,1651,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,builtin,1999.0,fin,2.0,450.0,ta,ta,y,0,103,0,0,0,0,,,,0,5,2008,wd ,185900
711,902206260,30,rm,50.0,5784,pave,,reg,lvl,allpub,inside,gtl,oldtown,artery,norm,1fam,1story,5,8,1938,1996,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,fa,ta,no,unf,0.0,unf,0.0,190.0,190.0,gasa,gd,y,fusea,886,0,0,886,0.0,0.0,1,0,2,1,ta,4,typ,0,,attchd,1938.0,unf,1.0,273.0,ta,ta,y,144,20,80,0,0,0,,,,0,12,2009,wd ,91300
2808,907405030,20,rl,70.0,9135,pave,,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,6,5,2003,2003,gable,compshg,vinylsd,vinylsd,brkface,120.0,gd,ta,pconc,gd,ta,av,glq,340.0,unf,0.0,1342.0,1682.0,gasa,ex,y,sbrkr,1700,0,0,1700,1.0,0.0,2,0,3,1,gd,7,typ,0,,attchd,2003.0,rfn,2.0,544.0,ta,ta,y,192,23,0,0,0,0,,,,0,5,2006,wd ,200000
1959,535450310,50,rl,78.0,10496,pave,,reg,lvl,allpub,inside,gtl,names,artery,norm,1fam,1.5fin,6,6,1949,1950,gable,compshg,wd sdng,wd sdng,brkface,320.0,ta,ta,cblock,ta,ta,mn,rec,196.0,unf,0.0,844.0,1040.0,gasa,ex,y,sbrkr,1168,678,0,1846,0.0,0.0,2,0,3,1,ta,7,typ,1,gd,attchd,1949.0,unf,1.0,315.0,ta,ta,y,0,0,0,0,0,0,,gdwo,,0,1,2007,wd ,143000
2720,905200280,50,rl,0.0,13650,pave,,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1.5fin,5,5,1958,1958,gable,compshg,metalsd,metalsd,none,0.0,gd,gd,cblock,ta,ta,no,alq,57.0,blq,441.0,554.0,1052.0,gasa,ex,y,sbrkr,1252,668,0,1920,1.0,0.0,2,0,4,1,gd,8,typ,1,gd,attchd,1958.0,unf,2.0,451.0,ta,ta,y,0,0,0,0,0,0,,,,0,7,2006,wd ,172500
2170,908103090,20,rl,67.0,8308,pave,,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1story,4,6,1963,1963,gable,compshg,vinylsd,vinylsd,stone,20.0,ta,gd,cblock,ta,ta,no,blq,132.0,lwq,841.0,115.0,1088.0,gasa,ta,y,sbrkr,1088,0,0,1088,0.0,0.0,1,0,2,1,ta,4,typ,0,,detchd,2002.0,unf,2.0,520.0,ta,ta,p,0,0,0,0,0,0,,,,0,6,2007,cod,110000
603,534277090,20,rl,0.0,9450,pave,,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,4,5,1957,1957,gable,compshg,wd sdng,wd sdng,brkface,160.0,ta,ta,cblock,ta,ta,no,blq,775.0,unf,0.0,265.0,1040.0,gasa,ta,y,sbrkr,1362,0,0,1362,1.0,0.0,1,0,3,1,ta,6,typ,1,gd,attchd,1982.0,rfn,3.0,768.0,ta,ta,y,0,0,84,0,0,0,,mnprv,,0,5,2009,wd ,140000
2113,906394050,20,rl,78.0,9317,pave,,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,6,5,2006,2006,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,24.0,unf,0.0,1290.0,1314.0,gasa,gd,y,sbrkr,1314,0,0,1314,0.0,0.0,2,0,3,1,gd,6,typ,1,gd,attchd,2006.0,rfn,2.0,440.0,ta,ta,y,0,22,0,0,0,0,,,,0,3,2007,wd ,176432
1146,531450090,20,rl,0.0,7153,pave,,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,1story,6,5,1991,1991,gable,compshg,hdboard,hdboard,brkface,88.0,ta,ta,cblock,gd,ta,no,glq,1200.0,unf,0.0,78.0,1278.0,gasa,gd,y,sbrkr,1294,0,0,1294,1.0,0.0,2,0,3,1,gd,6,typ,0,,attchd,1991.0,rfn,2.0,496.0,ta,ta,y,112,51,0,0,0,0,,gdwo,,0,6,2008,wd ,179200
2105,906380120,20,rl,68.0,8814,pave,,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,7,5,2005,2007,gable,compshg,vinylsd,vinylsd,brkface,80.0,gd,ta,pconc,gd,ta,no,glq,925.0,unf,0.0,349.0,1274.0,gasa,ex,y,sbrkr,1274,0,0,1274,1.0,0.0,2,0,3,1,gd,6,typ,0,,attchd,2005.0,rfn,2.0,508.0,ta,ta,y,264,98,0,0,0,0,,,,0,1,2007,new,203000
1786,528435060,20,rl,83.0,9849,pave,,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,7,6,2007,2007,hip,compshg,vinylsd,vinylsd,stone,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1689.0,1689.0,gasa,ex,y,sbrkr,1689,0,0,1689,0.0,0.0,2,0,3,1,gd,7,typ,0,,attchd,2007.0,rfn,3.0,954.0,ta,ta,y,0,56,0,0,0,0,,,,0,6,2007,new,248328
961,916382110,20,rl,79.0,14463,pave,,ir1,hls,allpub,corner,gtl,timber,norm,norm,1fam,1story,9,5,2008,2008,gable,compshg,cemntbd,cmentbd,brkface,406.0,ex,ta,pconc,ex,ta,gd,glq,1115.0,unf,0.0,526.0,1641.0,gasa,ex,y,sbrkr,1641,0,0,1641,1.0,0.0,2,0,3,1,ex,7,typ,0,,attchd,2008.0,fin,3.0,885.0,ta,ta,y,0,95,0,0,0,0,,,,0,1,2009,wd ,316500
1405,905403060,50,rl,50.0,5190,pave,,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1.5fin,7,5,1948,1950,gable,compshg,brkface,plywood,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,570.0,570.0,gasa,ta,y,sbrkr,617,462,0,1079,0.0,0.0,1,0,2,1,ta,5,typ,1,gd,attchd,1948.0,unf,1.0,249.0,ta,ta,y,135,0,0,0,0,0,,,,0,1,2008,wd ,125600
1324,902406020,20,rm,65.0,9750,pave,,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,5,6,1959,1959,gable,compshg,metalsd,metalsd,brkface,164.0,ta,ta,cblock,ta,ta,no,rec,200.0,unf,0.0,784.0,984.0,gasa,gd,y,sbrkr,984,0,0,984,1.0,0.0,1,0,2,1,fa,5,typ,0,,detchd,1959.0,unf,1.0,308.0,ta,ta,n,0,0,0,0,0,0,,,,0,6,2008,wd ,110000
1986,902205130,30,rm,50.0,6000,pave,,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,4,4,1920,1950,hip,compshg,metalsd,metalsd,none,0.0,ta,ta,pconc,ta,ta,no,alq,250.0,unf,0.0,710.0,960.0,gasa,gd,y,fusea,960,0,0,960,0.0,0.0,1,0,2,1,fa,5,typ,0,,detchd,1997.0,unf,1.0,308.0,ta,ta,y,0,0,168,0,0,0,,,,0,7,2007,wd ,108500
307,911204090,20,c (all),66.0,8712,grvl,,reg,bnk,allpub,inside,mod,idotrr,norm,norm,1fam,1story,5,5,1952,1952,hip,compshg,wd sdng,wd sdng,none,0.0,fa,ta,cblock,ta,ta,av,unf,0.0,unf,0.0,540.0,540.0,gasa,ta,n,fusea,1044,0,0,1044,0.0,0.0,1,0,2,1,fa,4,typ,0,,basment,1952.0,unf,2.0,504.0,ta,ta,n,0,0,0,0,0,0,,,shed,54,6,2010,wd ,55993
180,902206220,50,rm,69.0,11851,pave,,reg,lvl,allpub,inside,gtl,oldtown,artery,norm,1fam,1.5fin,5,7,1948,2009,gable,compshg,vinylsd,vinylsd,none,0.0,ta,gd,brktil,ta,ta,no,blq,780.0,unf,0.0,247.0,1027.0,gasa,ex,y,sbrkr,1027,606,0,1633,0.0,0.0,1,0,3,1,gd,7,typ,1,gd,detchd,1948.0,unf,1.0,240.0,ta,ta,y,0,100,126,0,0,0,,,,0,6,2010,wd ,129000
2896,916402125,20,rl,54.0,13811,pave,,ir1,lvl,allpub,inside,gtl,timber,norm,norm,1fam,1story,6,6,1987,1987,gable,compshg,hdboard,hdboard,brkface,72.0,ta,ta,cblock,gd,gd,no,glq,980.0,lwq,40.0,92.0,1112.0,gasa,gd,y,sbrkr,1137,0,0,1137,1.0,0.0,2,0,2,1,gd,5,typ,1,ta,attchd,1987.0,unf,2.0,551.0,ta,ta,y,125,0,0,0,0,0,,,,0,7,2006,wd ,176000
668,535402090,20,rl,83.0,10143,pave,,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,7,1963,1963,gable,compshg,hdboard,hdboard,brkface,295.0,ta,ta,cblock,ta,ta,no,rec,384.0,unf,0.0,996.0,1380.0,gasa,fa,y,sbrkr,1380,0,0,1380,0.0,0.0,1,1,3,1,ta,6,typ,0,,attchd,1963.0,unf,1.0,364.0,ta,ta,y,0,0,0,0,216,0,,gdwo,,0,6,2009,wd ,154000
1582,916402215,20,rl,93.0,18265,pave,,reg,lvl,allpub,corner,gtl,timber,norm,norm,1fam,1story,6,5,1986,1986,gable,compshg,plywood,hdboard,brkface,228.0,gd,gd,cblock,gd,gd,av,glq,920.0,rec,60.0,276.0,1256.0,gasa,ex,y,sbrkr,1256,0,0,1256,0.0,0.0,2,0,3,1,gd,6,typ,1,fa,attchd,1986.0,unf,2.0,578.0,ta,ta,y,282,0,0,0,0,0,,,,0,3,2008,wd ,180000
2285,923225050,120,rm,44.0,4224,pave,,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhse,1story,5,5,1976,1976,gable,compshg,cemntbd,cmentbd,none,0.0,ta,ta,pconc,gd,ta,no,alq,874.0,unf,0.0,268.0,1142.0,gasa,ta,y,sbrkr,1142,0,0,1142,1.0,0.0,1,1,3,1,ta,6,typ,1,po,attchd,1976.0,fin,2.0,528.0,ta,ta,y,536,90,0,0,0,0,,mnprv,,0,8,2007,wd ,134000
2079,905426010,20,rl,84.0,12615,pave,,reg,lvl,allpub,corner,gtl,edwards,norm,norm,1fam,1story,6,7,1950,2001,gable,compshg,wdshing,wd shng,none,0.0,ta,ta,cblock,ta,gd,av,alq,477.0,unf,0.0,725.0,1202.0,gasa,ta,y,sbrkr,2158,0,0,2158,1.0,0.0,2,0,4,1,gd,7,typ,1,gd,attchd,1950.0,unf,2.0,576.0,ta,ta,y,0,29,39,0,0,0,,mnprv,,0,6,2007,wd ,243000
2272,916475020,20,rl,85.0,14536,pave,,reg,lvl,allpub,inside,gtl,timber,norm,norm,1fam,1story,8,5,2002,2003,hip,compshg,vinylsd,vinylsd,brkface,236.0,gd,ta,pconc,gd,ta,av,glq,1300.0,unf,0.0,316.0,1616.0,gasa,ex,y,sbrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,gd,9,typ,1,gd,attchd,2002.0,fin,3.0,808.0,ta,ta,y,0,252,0,0,0,0,,,,0,11,2007,wd ,270000
2250,914452190,20,rl,71.0,9187,pave,,reg,bnk,allpub,corner,gtl,mitchel,norm,norm,1fam,1story,6,5,1983,1983,gable,compshg,vinylsd,vinylsd,none,0.0,ta,gd,pconc,ta,ta,no,alq,336.0,unf,0.0,748.0,1084.0,gasa,ta,y,sbrkr,1080,0,0,1080,0.0,0.0,1,1,3,1,ta,5,typ,0,,attchd,1983.0,unf,2.0,484.0,ta,ta,y,120,0,158,0,0,0,,,,0,6,2007,wd ,134000
502,528365070,60,rl,90.0,9900,pave,,reg,low,allpub,inside,mod,noridge,norm,norm,1fam,2story,7,5,1993,1993,gable,compshg,hdboard,hdboard,brkface,256.0,gd,ta,pconc,gd,ta,gd,glq,987.0,unf,0.0,360.0,1347.0,gasa,ex,y,sbrkr,1372,1274,0,2646,1.0,0.0,2,1,4,1,gd,9,typ,1,ta,attchd,1993.0,rfn,3.0,656.0,ta,ta,y,340,60,144,0,0,0,,,,0,4,2009,wd ,260000
2166,907420060,60,rl,64.0,8333,pave,,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5,2006,2006,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,738.0,738.0,gasa,gd,y,sbrkr,738,753,0,1491,0.0,0.0,2,1,3,1,gd,7,typ,1,gd,attchd,2006.0,rfn,2.0,484.0,ta,ta,y,100,30,0,0,0,0,,,,0,5,2007,wd ,168675
1622,527158090,80,rl,0.0,10147,pave,,ir1,lvl,allpub,culdsac,gtl,gilbert,norm,norm,1fam,slvl,6,5,1994,1994,gable,compshg,hdboard,hdboard,brkface,32.0,ta,ta,pconc,gd,ta,no,lwq,186.0,unf,0.0,206.0,392.0,gasa,gd,y,sbrkr,924,770,0,1694,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,builtin,1994.0,fin,2.0,398.0,ta,ta,y,256,64,0,0,0,0,,mnprv,,0,3,2007,wd ,160000
1299,902136110,50,rm,44.0,5914,pave,grvl,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,5,9,1890,1996,gable,compshg,wd sdng,hdboard,none,0.0,ta,ta,brktil,fa,ta,no,unf,0.0,unf,0.0,684.0,684.0,gasa,gd,y,sbrkr,684,396,0,1080,0.0,0.0,1,0,3,1,gd,5,typ,0,,NA,1923.0,,0.0,0.0,,,n,0,165,30,0,0,0,,,,0,9,2008,wd ,95000
832,906392130,60,rl,79.0,11646,pave,,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,6,5,2005,2006,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,704.0,704.0,gasa,ex,y,sbrkr,704,718,0,1422,0.0,0.0,2,1,3,1,gd,7,typ,1,gd,attchd,2005.0,fin,2.0,440.0,ta,ta,y,36,28,0,0,0,0,,,,0,7,2009,wd ,173000
2470,528488130,20,fv,60.0,7200,pave,pave,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,7,5,2006,2006,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,gd,no,unf,0.0,unf,0.0,1293.0,1293.0,gasa,ex,y,sbrkr,1301,0,0,1301,1.0,0.0,2,0,2,1,gd,5,typ,1,gd,attchd,2006.0,rfn,2.0,572.0,ta,ta,y,216,121,0,0,0,0,,,,0,8,2006,new,187750
1017,527301170,60,rl,46.0,20544,pave,,ir1,lvl,allpub,culdsac,gtl,nwames,norm,norm,1fam,2story,7,6,1986,1991,gable,compshg,plywood,plywood,brkface,123.0,ta,gd,cblock,gd,ta,no,unf,0.0,unf,0.0,791.0,791.0,gasa,gd,y,sbrkr,1236,857,0,2093,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,attchd,1986.0,fin,2.0,542.0,ta,ta,y,364,63,0,0,0,0,,mnprv,,0,11,2008,wd ,215000
1384,905107380,20,rl,0.0,9981,pave,,ir1,lvl,allpub,corner,gtl,sawyer,norm,norm,1fam,1story,5,5,1967,1967,gable,compshg,metalsd,metalsd,brkface,340.0,ta,ta,cblock,ta,ta,mn,blq,221.0,unf,0.0,852.0,1073.0,gasa,gd,y,sbrkr,1073,0,0,1073,0.0,0.0,1,0,3,1,ta,6,typ,0,,attchd,1967.0,rfn,1.0,270.0,ta,ta,y,0,90,0,0,0,0,,mnprv,,0,3,2008,wd ,120000
1790,528439080,20,rl,70.0,8251,pave,,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,7,5,2005,2006,gable,compshg,vinylsd,vinylsd,brkface,143.0,gd,ta,pconc,gd,gd,av,glq,778.0,unf,0.0,716.0,1494.0,gasa,ex,y,sbrkr,1506,0,0,1506,1.0,0.0,2,0,3,1,gd,7,typ,1,gd,attchd,2005.0,rfn,2.0,672.0,ta,ta,y,192,35,0,0,0,0,,,,0,4,2007,wd ,249000
2530,534175100,20,rl,78.0,10140,pave,,reg,lvl,allpub,inside,gtl,nwames,rran,norm,1fam,1story,7,6,1967,1967,hip,compshg,hdboard,hdboard,brkface,264.0,ta,ta,cblock,ta,ta,no,blq,553.0,lwq,68.0,713.0,1334.0,gasa,gd,y,sbrkr,1334,0,0,1334,1.0,0.0,2,0,3,1,ta,7,typ,0,,attchd,1967.0,rfn,2.0,477.0,ta,ta,y,0,20,35,0,264,0,,,,0,4,2006,wd ,164500
2893,916252170,120,rm,0.0,8239,pave,,ir1,lvl,allpub,inside,gtl,grnhill,norm,norm,twnhse,1story,7,5,1986,1986,gable,compshg,brkface,wd sdng,none,0.0,gd,ta,cblock,,,,,0.0,,0.0,0.0,0.0,gasa,gd,y,sbrkr,1295,0,0,1295,0.0,0.0,2,0,2,1,gd,5,typ,0,,attchd,1986.0,rfn,1.0,312.0,ta,ta,y,0,0,0,0,0,0,,,,0,11,2006,wd ,230000
2027,903426010,70,rm,0.0,5700,pave,,ir1,lvl,allpub,corner,gtl,oldtown,feedr,norm,1fam,2story,7,6,1929,1990,gable,compshg,wd sdng,wd shng,none,0.0,ta,ta,brktil,ta,ta,no,rec,336.0,unf,0.0,336.0,672.0,gasa,gd,n,fusea,672,672,0,1344,1.0,0.0,1,1,3,1,gd,6,typ,1,gd,attchd,1979.0,unf,2.0,456.0,ta,ta,y,0,0,70,0,0,0,,gdprv,,0,9,2007,wd ,140000
683,535452140,20,rl,60.0,7200,pave,,reg,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,5,7,1952,1952,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,cblock,ta,gd,no,alq,630.0,blq,102.0,0.0,732.0,gasa,ta,y,sbrkr,732,0,0,732,1.0,0.0,1,0,2,1,ta,4,typ,0,,detchd,1952.0,unf,1.0,240.0,ta,ta,y,0,68,0,0,0,0,,,,0,9,2009,wd ,118900
823,906378110,20,rl,71.0,9178,pave,,reg,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,1story,8,5,2008,2008,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1468.0,1468.0,gasa,ex,y,sbrkr,1468,0,0,1468,0.0,0.0,2,0,3,1,gd,6,typ,1,gd,attchd,2008.0,rfn,3.0,904.0,ta,ta,y,192,142,0,0,0,0,,,,0,6,2009,wd ,239900
2374,527452070,120,rl,53.0,4043,pave,,reg,lvl,allpub,inside,gtl,npkvill,norm,norm,twnhse,1story,6,5,1975,1975,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,gd,ta,no,alq,727.0,blq,156.0,186.0,1069.0,gasa,gd,y,sbrkr,1069,0,0,1069,0.0,1.0,2,0,2,1,ta,4,typ,1,po,attchd,1975.0,rfn,2.0,440.0,ta,ta,y,0,55,0,0,225,0,,,,0,7,2006,wd ,146300
1594,923225080,120,rm,0.0,4224,pave,,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhse,1story,5,6,1975,1975,gable,compshg,cemntbd,cmentbd,none,0.0,ta,ta,pconc,gd,ta,no,glq,769.0,unf,0.0,271.0,1040.0,gasa,gd,y,sbrkr,1040,0,0,1040,0.0,0.0,1,0,3,1,ta,6,typ,0,,attchd,1975.0,unf,2.0,499.0,ta,ta,y,0,100,0,0,0,0,,,,0,6,2008,wd ,124000
2049,905100060,190,rl,75.0,11235,pave,,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,2fmcon,sfoyer,5,5,1963,1963,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,cblock,gd,ta,av,alq,925.0,unf,0.0,0.0,925.0,gasa,ta,y,sbrkr,999,0,0,999,1.0,0.0,1,0,3,1,ta,6,typ,0,,detchd,1963.0,unf,1.0,308.0,ta,ta,y,40,176,0,0,0,0,,mnprv,,0,3,2007,wd ,130000
1813,531385070,20,rl,65.0,8450,pave,,reg,lvl,allpub,inside,gtl,sawyerw,norm,norm,1fam,1story,7,5,2000,2001,gable,compshg,vinylsd,vinylsd,brkface,108.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1349.0,1349.0,gasa,ex,y,sbrkr,1349,0,0,1349,0.0,0.0,2,0,3,1,ta,6,typ,0,,attchd,2000.0,unf,2.0,539.0,ta,ta,y,120,55,0,0,0,0,,gdprv,,0,12,2007,wd ,179000
365,527180100,20,rl,99.0,11851,pave,,reg,lvl,allpub,corner,gtl,gilbert,norm,norm,1fam,1story,7,5,1990,1990,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1424.0,1424.0,gasa,ex,y,sbrkr,1442,0,0,1442,0.0,0.0,2,0,3,1,ta,5,typ,0,,attchd,1990.0,rfn,2.0,500.0,ta,ta,y,0,34,0,508,0,0,,,,0,5,2009,wd ,180500
176,902125160,30,rm,47.0,4608,pave,,reg,lvl,allpub,corner,gtl,oldtown,artery,norm,1fam,1story,4,6,1945,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,cblock,ta,ta,no,unf,0.0,unf,0.0,747.0,747.0,gasa,ta,y,sbrkr,747,0,0,747,0.0,0.0,1,0,2,1,ta,4,typ,0,,attchd,1945.0,unf,1.0,220.0,ta,ta,y,0,0,0,0,0,0,,,,0,6,2010,wd ,80000
510,528435030,20,rl,78.0,9262,pave,,reg,lvl,allpub,inside,gtl,somerst,norm,norm,1fam,1story,8,5,2008,2009,gable,compshg,cemntbd,cmentbd,stone,194.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1573.0,1573.0,gasa,ex,y,sbrkr,1578,0,0,1578,0.0,0.0,2,0,3,1,ex,7,typ,1,gd,attchd,2008.0,fin,3.0,840.0,ta,ta,y,0,36,0,0,0,0,,,,0,5,2009,new,287090
1326,902427045,20,rm,70.0,12702,pave,,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1story,5,5,1956,1956,gable,compshg,brkface,brkface,none,0.0,ta,ta,pconc,,,,,0.0,,0.0,0.0,0.0,gasa,gd,y,fusea,882,0,0,882,0.0,0.0,1,0,2,1,ta,4,typ,0,,detchd,1956.0,unf,1.0,308.0,ta,ta,y,0,45,0,0,0,0,,,,0,12,2008,wd ,97000
2423,528228360,120,rl,0.0,2938,pave,,reg,lvl,allpub,inside,gtl,blmngtn,norm,norm,twnhse,1story,7,5,2002,2002,gable,compshg,vinylsd,vinylsd,brkface,40.0,gd,ta,pconc,gd,ta,av,glq,1038.0,unf,0.0,330.0,1368.0,gasa,ex,y,sbrkr,1511,0,0,1511,1.0,0.0,2,0,2,1,gd,5,typ,1,ta,attchd,2002.0,fin,2.0,398.0,ta,ta,y,130,30,0,0,0,0,,,,0,5,2006,wd ,246990
1631,527175130,20,rl,160.0,18160,grvl,,reg,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,1story,6,6,1964,1964,gable,compshg,hdboard,hdboard,brkcmn,138.0,ta,ta,cblock,ta,ta,av,blq,550.0,unf,0.0,752.0,1302.0,gasa,fa,y,sbrkr,1128,0,0,1128,1.0,0.0,1,0,3,1,ta,6,typ,1,ta,attchd,1964.0,unf,2.0,480.0,ta,ta,p,0,108,246,0,0,0,,mnprv,,0,3,2007,wd ,154204
1263,535425060,20,rl,76.0,11355,pave,,ir1,lvl,allpub,corner,gtl,names,norm,norm,1fam,1story,7,7,1958,2001,gable,tar&grv,hdboard,hdboard,brkface,125.0,ta,ta,cblock,ta,ta,no,blq,637.0,unf,0.0,675.0,1312.0,gasa,ex,y,sbrkr,1312,0,0,1312,0.0,0.0,1,1,3,1,ta,6,typ,1,gd,attchd,1958.0,rfn,2.0,495.0,ta,ta,y,0,304,144,0,0,0,,mnprv,othr,6500,4,2008,wd ,186000
1046,527451550,160,rm,21.0,1680,pave,,reg,lvl,allpub,inside,gtl,brdale,norm,norm,twnhs,2story,5,5,1972,1972,gable,compshg,hdboard,hdboard,brkface,356.0,ta,ta,cblock,ta,ta,no,rec,350.0,unf,0.0,280.0,630.0,gasa,ta,y,sbrkr,630,672,0,1302,0.0,0.0,2,1,3,1,ta,6,typ,0,,detchd,1972.0,unf,1.0,264.0,ta,ta,y,0,0,0,0,0,0,,,,0,12,2008,wd ,111750
47,528176010,20,rl,110.0,14300,pave,,reg,hls,allpub,inside,mod,nridght,norm,norm,1fam,1story,9,5,2003,2004,hip,compshg,vinylsd,vinylsd,brkface,1095.0,ex,ta,pconc,ex,ta,gd,glq,1373.0,unf,0.0,1473.0,2846.0,gasa,ex,y,sbrkr,2696,0,0,2696,1.0,0.0,2,1,3,1,ex,10,typ,2,gd,attchd,2003.0,fin,3.0,958.0,ta,ta,y,220,150,0,0,0,0,,,,0,6,2010,wd ,500000
1424,906378190,60,rl,65.0,10616,pave,,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,7,5,2007,2007,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,628.0,628.0,gasa,ex,y,sbrkr,628,728,0,1356,0.0,0.0,2,1,3,1,gd,6,typ,1,gd,builtin,2007.0,fin,2.0,484.0,ta,ta,y,100,24,0,0,0,0,,,,0,3,2008,new,177439
429,528108070,60,rl,96.0,11308,pave,,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,9,5,2008,2008,gable,compshg,vinylsd,vinylsd,stone,154.0,ex,ta,pconc,ex,ta,av,glq,936.0,unf,0.0,168.0,1104.0,gasa,ex,y,sbrkr,1130,1054,0,2184,1.0,0.0,2,1,3,1,ex,10,typ,1,gd,attchd,2008.0,fin,3.0,836.0,ta,ta,y,0,102,0,0,0,0,,,,0,7,2009,wd ,335000
